Restaurant,Review Count,Food Sentiments
"Reviews of Chili's American Grill, Vastrapur, Ahmedabad | Zomato",42,"{""quantity"": {""positive"": 1, ""negative"": 1}, ""service"": {""positive"": 3, ""negative"": 0}}"
"Reviews of Cilantro's Global Cuisine Restaurant, Airport Gandhinagar Highway, Gandhinagar | Zomato",42,"{""food"": {""positive"": 8, ""negative"": 0}, ""staff"": {""positive"": 1, ""negative"": 0}, ""soup"": {""positive"": 1, ""negative"": 0}, ""experience"": {""positive"": 3, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""fondue"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""pasta"": {""positive"": 1, ""negative"": 0}, ""lasagna"": {""positive"": 0, ""negative"": 1}, ""chaas"": {""positive"": 0, ""negative"": 1}, ""spicy"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Coffee By Di Bella, Bodakdev, Ahmedabad | Zomato",23,"{""taste"": {""positive"": 1, ""negative"": 0}, ""coffee"": {""positive"": 2, ""negative"": 0}, ""sauce"": {""positive"": 1, ""negative"": 0}, ""salad"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}, ""shakes"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Coffee By Di Bella, Navrangpura, Ahmedabad | Zomato",10,"{""shakes"": {""positive"": 1, ""negative"": 0}, ""coffee"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}, ""pasta"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Core The Coffee Shop @ Lithosphere, Bodakdev, Ahmedabad | Zomato",4,"{""pasta"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Crosta Della, Bopal, Ahmedabad | Zomato",19,"{""food"": {""positive"": 7, ""negative"": 0}, ""packing"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""bread"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 2, ""negative"": 0}}"
"Reviews of Dakshination, Mani Nagar, Ahmedabad | Zomato",20,"{""taste"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 3, ""negative"": 0}, ""tasty"": {""positive"": 1, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Dakshini 24, Bopal, Ahmedabad | Zomato",7,"{""authentic"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Del Sarno Pizza, Bopal, Ahmedabad | Zomato",11,"{""taste"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Doner & Gyros, Prahlad Nagar, Ahmedabad | Zomato",11,"{""food"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Drift, Bodakdev, Ahmedabad | Zomato",34,"{""ambience"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}, ""experience"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 1, ""negative"": 0}, ""crowd"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Ek One Uno Pizza, Navrangpura, Ahmedabad | Zomato",18,"{""food"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Fat Boys, Bodakdev, Ahmedabad | Zomato",58,"{""pizza"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 4, ""negative"": 0}, ""pasta"": {""positive"": 2, ""negative"": 0}, ""bread"": {""positive"": 2, ""negative"": 0}, ""quiet"": {""positive"": 2, ""negative"": 0}}"
"Reviews of Foo Palladium Ahmedabad, Thaltej, Ahmedabad | Zomato",32,"{""food"": {""positive"": 4, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 1, ""negative"": 0}, ""sushi"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""curry"": {""positive"": 1, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Fozzie's, Bodakdev, Ahmedabad | Zomato",15,"{""ambience"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""lasagna"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Fyro, Bopal, Ahmedabad | Zomato",15,"{""coffee"": {""positive"": 1, ""negative"": 0}, ""drinks"": {""positive"": 1, ""negative"": 0}, ""cafe"": {""positive"": 1, ""negative"": 0}, ""packaging"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Gabru Di Chaap, Navrangpura, Ahmedabad | Zomato",19,"{""packaging"": {""positive"": 1, ""negative"": 0}, ""chutney"": {""positive"": 1, ""negative"": 0}, ""chaap"": {""positive"": 0, ""negative"": 2}}"
"Reviews of Gamysticafe, Naranpura, Ahmedabad | Zomato",11,"{""tasty"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Gordhan Thaal, Satellite, Ahmedabad | Zomato",25,"{""service"": {""positive"": 1, ""negative"": 0}, ""desserts"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Grace Coffee Co., Thaltej, Ahmedabad | Zomato",9,"{""packing"": {""positive"": 1, ""negative"": 0}, ""coffee"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Gwalbhog, Bodakdev, Ahmedabad | Zomato",18,"{""taste"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 2, ""negative"": 0}, ""packaging"": {""positive"": 2, ""negative"": 0}, ""combo"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 0, ""negative"": 1}, ""waiter"": {""positive"": 0, ""negative"": 1}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of HOP - Double Tree By Hilton, Bodakdev, Ahmedabad | Zomato",10,"{""ambiance"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""pasta"": {""positive"": 0, ""negative"": 2}, ""service"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Indus - Vivanta, Sola, Ahmedabad | Zomato",3,"{""service"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Iscon Thal, Satellite, Ahmedabad | Zomato",20,"{""food"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Ishaara, Thaltej, Ahmedabad | Zomato",37,"{""manager"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 4, ""negative"": 0}, ""biryani"": {""positive"": 1, ""negative"": 0}, ""soup"": {""positive"": 1, ""negative"": 0}, ""concept"": {""positive"": 1, ""negative"": 0}, ""naan"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 2, ""negative"": 0}, ""presentation"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}}"
"Reviews of K's Charcoal, Bodakdev, Ahmedabad | Zomato",23,"{""food"": {""positive"": 2, ""negative"": 0}, ""quality"": {""positive"": 2, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 2, ""negative"": 0}, ""bread"": {""positive"": 1, ""negative"": 0}, ""cake"": {""positive"": 1, ""negative"": 0}, ""pasta"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Kaffa Coffee Roasters, Vastrapur, Ahmedabad | Zomato",19,"{""desserts"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 4, ""negative"": 0}, ""packaging"": {""positive"": 1, ""negative"": 0}, ""shake"": {""positive"": 0, ""negative"": 1}, ""pancakes"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Kake Di Hatti, Bopal, Ahmedabad | Zomato",18,"{""food"": {""positive"": 2, ""negative"": 0}, ""naan"": {""positive"": 1, ""negative"": 0}, ""hygiene"": {""positive"": 1, ""negative"": 0}, ""vibe"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 2, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Kake Di Hatti, Prahlad Nagar, Ahmedabad | Zomato",25,"{""food"": {""positive"": 2, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 2, ""negative"": 0}, ""packing"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 2, ""negative"": 0}}"
"Reviews of Kake Di Hatti, Sola, Ahmedabad | Zomato",12,"{""naan"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 3, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""roti"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Kanchiipuram, Bodakdev, Ahmedabad | Zomato",21,"{""dosa"": {""positive"": 1, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Kovallam, Satellite, Ahmedabad | Zomato",25,"{""service"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 2, ""negative"": 0}, ""vada"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Kshitij Restaurant & Banquet, Ranip, Ahmedabad | Zomato",14,"{""food"": {""positive"": 1, ""negative"": 0}, ""paratha"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Kunal Restaurant, Ashram Road, Ahmedabad | Zomato",22,"{""dosa"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 2, ""negative"": 0}, ""chef"": {""positive"": 2, ""negative"": 0}, ""packing"": {""positive"": 1, ""negative"": 0}, ""packaging"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Lithosphere By Upper Crust, Bodakdev, Ahmedabad | Zomato",23,"{""food"": {""positive"": 5, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""pizzas"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Little French House, Navrangpura, Ahmedabad | Zomato",13,"{""packing"": {""positive"": 1, ""negative"": 0}, ""pie"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 0, ""negative"": 2}}"
"Reviews of London Yard Pizza, Odhav, Ahmedabad | Zomato",2,"{""taste"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Mantra Restro - Multi Cuisine Restaurant, Bodakdev, Ahmedabad | Zomato",6,"{""food"": {""positive"": 3, ""negative"": 0}, ""presentation"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Martino'z Pizza, Bopal, Ahmedabad | Zomato",5,{}
"Reviews of Masala County, Shree Balaji Agora Mall, Chandkheda, Ahmedabad | Zomato",27,"{""quality"": {""positive"": 3, ""negative"": 0}, ""ambience"": {""positive"": 2, ""negative"": 0}, ""chaap"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""tasty"": {""positive"": 1, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Mauve, Thaltej, Ahmedabad | Zomato",11,"{""ambience"": {""positive"": 1, ""negative"": 0}, ""menu"": {""positive"": 1, ""negative"": 0}, ""experience"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Mynt - Vivanta, Sola, Ahmedabad | Zomato",11,"{""ambience"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 5, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}, ""chicken"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Narayani Multicuisine Restaurant, Airport Gandhinagar Highway, Gandhinagar | Zomato",45,"{""service"": {""positive"": 2, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""experience"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 6, ""negative"": 0}, ""sizzler"": {""positive"": 2, ""negative"": 0}, ""rolls"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""sweets"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Neem Chowk, Bodakdev, Ahmedabad | Zomato",18,"{""experience"": {""positive"": 2, ""negative"": 0}, ""hospitality"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 4, ""negative"": 0}, ""juice"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Nomad Pizza, C G Road, Ahmedabad | Zomato",40,"{""pizza"": {""positive"": 2, ""negative"": 1}, ""ambience"": {""positive"": 2, ""negative"": 0}, ""authentic"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 2, ""negative"": 0}, ""taste"": {""positive"": 2, ""negative"": 0}, ""behavior"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Nosh, Bodakdev, Ahmedabad | Zomato",33,"{""experience"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 6, ""negative"": 1}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}, ""decor"": {""positive"": 1, ""negative"": 0}, ""mood"": {""positive"": 1, ""negative"": 0}, ""soup"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Novelchef Cafe & Lounge, Gulbai Tekra, Ahmedabad | Zomato",35,"{""interior"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 8, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""noodles"": {""positive"": 1, ""negative"": 0}, ""chef"": {""positive"": 1, ""negative"": 0}, ""cafe"": {""positive"": 1, ""negative"": 0}}"
"Reviews of O' Philotes, Bodakdev, Ahmedabad | Zomato",25,"{""food"": {""positive"": 5, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""menu"": {""positive"": 1, ""negative"": 0}, ""chicken"": {""positive"": 2, ""negative"": 0}, ""platter"": {""positive"": 1, ""negative"": 0}, ""mutton"": {""positive"": 2, ""negative"": 0}, ""pizza"": {""positive"": 2, ""negative"": 0}, ""mojito"": {""positive"": 2, ""negative"": 0}, ""soup"": {""positive"": 2, ""negative"": 0}, ""preparation"": {""positive"": 1, ""negative"": 0}, ""sauce"": {""positive"": 1, ""negative"": 0}, ""spicy"": {""positive"": 1, ""negative"": 0}, ""tasty"": {""positive"": 1, ""negative"": 0}, ""experience"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Oven The Bakery & Cafe, Gota, Ahmedabad | Zomato",17,"{""cakes"": {""positive"": 1, ""negative"": 0}, ""chocolate"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Oven The Bakery & Cafe, Naranpura, Ahmedabad | Zomato",15,"{""experience"": {""positive"": 1, ""negative"": 0}, ""tasty"": {""positive"": 1, ""negative"": 0}, ""pastry"": {""positive"": 0, ""negative"": 1}, ""brownie"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Oven The Bakery & Cafe, Satellite, Ahmedabad | Zomato",9,"{""cake"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Oven The Bakery & Cafe, Sola, Ahmedabad | Zomato",15,"{""tasty"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Palatine Restaurant & Banquet, Thaltej, Ahmedabad | Zomato",36,"{""food"": {""positive"": 10, ""negative"": 0}, ""quality"": {""positive"": 4, ""negative"": 0}, ""roti"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""biryani"": {""positive"": 1, ""negative"": 0}, ""khichdi"": {""positive"": 1, ""negative"": 0}, ""starters"": {""positive"": 1, ""negative"": 0}, ""tasty"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 1, ""negative"": 0}, ""chaas"": {""positive"": 1, ""negative"": 0}, ""interior"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Papadum, Thaltej, Ahmedabad | Zomato",29,"{""staff"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 3, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 3, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 2, ""negative"": 0}, ""dosa"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Pep House, Bodakdev, Ahmedabad | Zomato",47,"{""food"": {""positive"": 12, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 5, ""negative"": 0}, ""ambience"": {""positive"": 3, ""negative"": 0}, ""staff"": {""positive"": 1, ""negative"": 0}, ""tiramisu"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 3, ""negative"": 0}, ""cake"": {""positive"": 1, ""negative"": 0}, ""presentation"": {""positive"": 1, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Pepito, Thaltej, Ahmedabad | Zomato",23,"{""food"": {""positive"": 4, ""negative"": 0}, ""pizzas"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 3, ""negative"": 0}, ""falafel"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 1, ""negative"": 0}, ""pasta"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Pepper Fusion, Thaltej, Ahmedabad | Zomato",10,"{""food"": {""positive"": 2, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""menu"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Pizzaiiolo - The Wood Fired Pizza, Thaltej, Ahmedabad | Zomato",45,"{""food"": {""positive"": 5, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""pasta"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 2, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""pizzas"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Pomodoro, Bodakdev, Ahmedabad | Zomato",30,"{""pizzas"": {""positive"": 2, ""negative"": 0}, ""pasta"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 2, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""coffee"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 1, ""negative"": 1}}"
"Reviews of Rasa Restro Cafe, Adalaj, Ahmedabad | Zomato",26,"{""thali"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 3, ""negative"": 0}, ""food"": {""positive"": 2, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""experience"": {""positive"": 1, ""negative"": 0}, ""drinks"": {""positive"": 1, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 2}}"
"Reviews of Roastea Cafe, Bopal, Ahmedabad | Zomato",20,"{""quality"": {""positive"": 1, ""negative"": 0}, ""mocha"": {""positive"": 1, ""negative"": 0}, ""parathas"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 2, ""negative"": 0}, ""chef"": {""positive"": 1, ""negative"": 0}, ""coffee"": {""positive"": 1, ""negative"": 0}, ""desserts"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}, ""bowls"": {""positive"": 0, ""negative"": 1}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Roastea, Vastrapur, Ahmedabad | Zomato",18,"{""taste"": {""positive"": 1, ""negative"": 0}, ""pasta"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Saffron, Memnagar, Ahmedabad | Zomato",45,"{""service"": {""positive"": 4, ""negative"": 0}, ""ambience"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 4, ""negative"": 0}, ""manager"": {""positive"": 2, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Sam's Pizza, Bapunagar, Ahmedabad | Zomato",15,"{""pizza"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Sam's Pizza, Bodakdev, Ahmedabad | Zomato",15,"{""pizza"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 2, ""negative"": 0}}"
"Reviews of Sam's Pizza, Bopal, Ahmedabad | Zomato",9,"{""quality"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Sam's Pizza, Thaltej, Ahmedabad | Zomato",7,"{""service"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Sambar Cafe, Bodakdev, Ahmedabad | Zomato",16,"{""food"": {""positive"": 3, ""negative"": 0}, ""chutney"": {""positive"": 1, ""negative"": 0}, ""idiyappam"": {""positive"": 1, ""negative"": 0}, ""vada"": {""positive"": 1, ""negative"": 0}, ""sambar"": {""positive"": 1, ""negative"": 0}, ""spicy"": {""positive"": 0, ""negative"": 1}, ""sambhar"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Sankalp Signature, Bodakdev, Ahmedabad | Zomato",38,"{""food"": {""positive"": 6, ""negative"": 0}, ""staff"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Saray By Tanoor , Bodakdev, Ahmedabad | Zomato",14,"{""music"": {""positive"": 1, ""negative"": 0}, ""experience"": {""positive"": 2, ""negative"": 0}, ""concept"": {""positive"": 1, ""negative"": 0}, ""seating"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Sarvatt - Hyatt Regency, Ashram Road, Ahmedabad | Zomato",37,"{""ambience"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 6, ""negative"": 0}, ""experience"": {""positive"": 2, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""presentation"": {""positive"": 1, ""negative"": 0}, ""sweets"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Sazzy Sizzlers, Navrangpura, Ahmedabad | Zomato",47,"{""food"": {""positive"": 6, ""negative"": 0}, ""starters"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 4, ""negative"": 0}, ""sizzlers"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Shamiana By Taj Skyline, Bodakdev, Ahmedabad | Zomato",31,"{""food"": {""positive"": 4, ""negative"": 0}, ""hospitality"": {""positive"": 4, ""negative"": 0}, ""staff"": {""positive"": 2, ""negative"": 0}}"
"Reviews of Shree Mahendra Thaal, Thaltej, Ahmedabad | Zomato",19,"{""food"": {""positive"": 2, ""negative"": 0}, ""quantity"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Smokin' Joe's, Vastrapur, Ahmedabad | Zomato",10,"{""sandwiches"": {""positive"": 1, ""negative"": 0}, ""pizza"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Swagat Restaurant, Naroda, Ahmedabad | Zomato",7,"{""quantity"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Swat Coffee, Prahlad Nagar, Ahmedabad | Zomato",34,"{""tea"": {""positive"": 1, ""negative"": 0}, ""maggi"": {""positive"": 1, ""negative"": 0}, ""packaging"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""drinks"": {""positive"": 1, ""negative"": 0}, ""cappuccino"": {""positive"": 1, ""negative"": 0}, ""staff"": {""positive"": 2, ""negative"": 0}, ""ambience"": {""positive"": 2, ""negative"": 0}, ""sandwiches"": {""positive"": 1, ""negative"": 0}, ""coffee"": {""positive"": 4, ""negative"": 0}, ""vibe"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""flavour"": {""positive"": 0, ""negative"": 1}, ""tiramisu"": {""positive"": 0, ""negative"": 1}}"
"Reviews of TG’s - The Oriental Grill - Hyatt, Vastrapur, Ahmedabad | Zomato",46,"{""ambience"": {""positive"": 1, ""negative"": 0}, ""menu"": {""positive"": 1, ""negative"": 0}, ""experience"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 5, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}}"
"Reviews of Table Tales, Bodakdev, Ahmedabad | Zomato",20,"{""food"": {""positive"": 4, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""drinks"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""packaging"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 0, ""negative"": 1}, ""dal"": {""positive"": 0, ""negative"": 1}}"
"Reviews of Table Tales, Nikol, Ahmedabad | Zomato",31,"{""food"": {""positive"": 9, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 1}, ""pizza"": {""positive"": 1, ""negative"": 0}, ""soup"": {""positive"": 1, ""negative"": 0}, ""fondue"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}}"
"Reviews of Temptt Restro And Cafe, Chandkheda, Ahmedabad | Zomato",23,"{""pizza"": {""positive"": 1, ""negative"": 1}, ""food"": {""positive"": 2, ""negative"": 0}, ""service"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 1, ""negative"": 0}, ""taste"": {""positive"": 1, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}}"
"Reviews of The Barnyard Co, Chandkheda, Ahmedabad | Zomato",34,"{""food"": {""positive"": 8, ""negative"": 0}, ""interior"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 2, ""negative"": 0}, ""tasty"": {""positive"": 1, ""negative"": 0}, ""shakes"": {""positive"": 1, ""negative"": 0}, ""ambience"": {""positive"": 3, ""negative"": 0}, ""quality"": {""positive"": 1, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}, ""experience"": {""positive"": 1, ""negative"": 0}}"
"Reviews of The Blue Oven, Bodakdev, Ahmedabad | Zomato",2,{}
"Reviews of The Fountain, Chandkheda, Ahmedabad | Zomato",17,"{""quality"": {""positive"": 2, ""negative"": 0}, ""ambience"": {""positive"": 4, ""negative"": 0}, ""service"": {""positive"": 2, ""negative"": 0}, ""food"": {""positive"": 3, ""negative"": 0}, ""sauce"": {""positive"": 1, ""negative"": 0}}"
"Reviews of The House Of Makeba, Airport Gandhinagar Highway, Gandhinagar | Zomato",8,"{""service"": {""positive"": 1, ""negative"": 0}, ""food"": {""positive"": 1, ""negative"": 0}, ""ambiance"": {""positive"": 1, ""negative"": 0}}"
