aggregate_rating,city,index,price_range,name,location_url,url,average_cost_for_two,phone,timings,cuisines,address,rating_text,establishment,locality_verbose,votes,more_info,zipcode,locality,highlights,highlights_4/5_star,highlights_5_star_property,highlights_air_conditioned,highlights_all_day_breakfast,highlights_available_for_functions,highlights_axis_bank_-_dining_delights,highlights_board_games,highlights_breakfast,highlights_brunch,highlights_buffet,highlights_bulk_orders_accepted,highlights_cash,highlights_couple_entry_only,highlights_credit_card,highlights_dj,highlights_debit_card,highlights_delivery,highlights_desserts_and_bakes,highlights_digital_payments_accepted,highlights_dinner,highlights_disabled_friendly,highlights_family_friendly,highlights_free_parking,highlights_free_wifi,highlights_gaming_area,highlights_gluten_free_options,highlights_group_meal,highlights_halal,highlights_happy_hours,highlights_high_tea,highlights_home_delivery,highlights_indoor_seating,highlights_keto_options,highlights_kid_friendly,highlights_live_entertainment,highlights_live_music,highlights_live_sports_screening,highlights_low-intensity_music,highlights_lunch_menu,highlights_lunch,highlights_luxury_dining,highlights_mall_parking,highlights_no_alcohol_available,highlights_no_seating_available,highlights_outdoor_seating,highlights_party_music,highlights_pet_friendly,highlights_poolside,highlights_pre-ordering_required,highlights_private_dining_area_available,highlights_pure_veg,highlights_restroom_available,highlights_romantic_dining,highlights_rooftop,highlights_self_service,highlights_serves_alcohol,highlights_serves_cocktails,highlights_serves_jain_food,highlights_serves_non_veg,highlights_smoking_area,highlights_sneakpeek,highlights_sodexo,highlights_standing_tables,highlights_street_parking,highlights_subscription_available,highlights_sugar_free_options,highlights_table_reservation_not_required,highlights_table_booking_for_groups,highlights_table_booking_not_available,highlights_table_booking_recommended,highlights_table_reservation_required,highlights_takeaway_available,highlights_ticket_restaurant,highlights_unlimited_pizza,highlights_valet_parking_available,highlights_variable_menu,highlights_vegan_options,highlights_vegetarian_only,highlights_wheelchair_accessible,highlights_wifi,highlights_wine,highlights_work_friendly,highlights_
4.1,Ahmedabad,11,3.0,Wok On Fire,https://www.google.com/maps/search/?api=1&query=Wok%20On%20Fire%2C%201%2C%20Aeon%20Complex%2C%20Vijay%20Cross%20Roads%2C%20Opposite%20Navkar%20Institute%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/wok-on-fire-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1200,,11 AM to 11 PM (Mon-Sun),"Chinese, Thai, Asian","1, Aeon Complex, Vijay Cross Roads, Opposite Navkar Institute, Navrangpura, Ahmedabad",Very Good,['Casual Dining'],"Navrangpura, Ahmedabad",1305.0,,,Navrangpura,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Sodexo', 'Air Conditioned', 'Pure Veg', 'Brunch', 'Indoor Seating']",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.4,Ahmedabad,12,3.0,Mocha,https://www.google.com/maps/search/?api=1&query=Mocha%2C%2010%2C%20Vasant%20Baug%20Society%2C%20Near%20IDBI%20Bank%2C%20CA%20Circle%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/mocha-c-g-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,800,,"11 AM to 11 PM (Mon), 11 AM to 12:30 AM (Tue-Sun)","Cafe, Italian","10, Vasant Baug Society, Near IDBI Bank, CA Circle, Navrangpura, Ahmedabad",Very Good,['Café'],"C G Road, Ahmedabad",1065.0,,380006,C G Road,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Free Wifi', 'Digital Payments Accepted', 'Wifi', 'Live Sports Screening', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Desserts and Bakes', 'Valet Parking Available']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
4.0,Ahmedabad,13,2.0,Kabir Restaurant,https://www.google.com/maps/search/?api=1&query=Kabir%20Restaurant%2C%20JB%20Tower%2C%20Opposite%20Doordarshan%20Kendra%2C%20Drive%20In%20Road%2C%20Gurukul%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/kabir-restaurant-gurukul?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,600,,8 AM to 11 PM,North Indian,"JB Tower, Opposite Doordarshan Kendra, Drive In Road, Gurukul, Ahmedabad",Very Good,['Casual Dining'],"Gurukul, Ahmedabad",3052.0,,0,Gurukul,"['Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.2,Ahmedabad,14,3.0,Parosa,https://www.google.com/maps/search/?api=1&query=Parosa%2C%20Shop%202%2C%20Ground%20Floor%2C%20Silver%20Radiance%20Building%2C%20Near%20Pakwan%20Cross%20Road%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/parosa-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,800,,"12 Noon to 12 Midnight (Mon-Wed, Fri), 11 AM to 12 Midnight (Thu), 12 Noon to 1 AM (Sat-Sun)","Italian, Mexican, North Indian","Shop 2, Ground Floor, Silver Radiance Building, Near Pakwan Cross Road, Bodakdev, Ahmedabad",Very Good,['Casual Dining'],"Bodakdev, Ahmedabad",930.0,,380054,Bodakdev,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.1,Ahmedabad,15,2.0,Jay Nilkanth Food,https://www.google.com/maps/search/?api=1&query=Jay%20Nilkanth%20Food%2C%207%20%26%208%2C%20Ajay%20Centre%2C%20Opposite%20Memnagar%20Fire%20Station%2C%20Vijay%20Cross%20Road%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/jay-nilkanth-food-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,400,,11 AM to 11 PM (Mon-Sun),North Indian,"7 & 8, Ajay Centre, Opposite Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad",Average,['Quick Bites'],"Navrangpura, Ahmedabad",1499.0,,,Navrangpura,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.6,Ahmedabad,16,3.0,Mocha,https://www.google.com/maps/search/?api=1&query=Mocha%2C%206-9%2C%20Ground%20Floor%2C%20Devashish%20Business%20Park%2C%20Opposite%20Krishna%20Complex%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/mocha-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,800,,"11am – 11pm (Mon),12:1AM – 12:45AM, 11am – 12midnight (Tue-Sun)","Cafe, Italian","6-9, Ground Floor, Devashish Business Park, Opposite Krishna Complex, Bodakdev, Ahmedabad",Excellent,['Café'],"Bodakdev, Ahmedabad",2379.0,,,Bodakdev,"['Credit Card', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Wifi', 'Valet Parking Available', 'Indoor Seating', 'Digital Payments Accepted', 'Desserts and Bakes', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4.1,Ahmedabad,17,2.0,Legends Of Punjab - By Pepperazi,https://www.google.com/maps/search/?api=1&query=Legends%20Of%20Punjab%20-%20By%20Pepperazi%2C%201st%20Floor%20Tirupati%20House%2C%20Near%20Panjrapole%20Cross%20Roads%2C%20Gulbai%20Tekra%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,700,,"12 Noon to 3 PM, 7 PM to 11 PM","North Indian, Italian, BBQ, Mexican, Thai","1st Floor Tirupati House, Near Panjrapole Cross Roads, Gulbai Tekra, Ahmedabad",Very Good,['Casual Dining'],"Gulbai Tekra, Ahmedabad",417.0,,,Gulbai Tekra,"['Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,Ahmedabad,18,2.0,Swati Snacks,https://www.google.com/maps/search/?api=1&query=Swati%20Snacks%2C%20Near%20Law%20Garden%2C%20Ellis%20Bridge%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,600,,12 Noon to 10:45 PM,"Fast Food, Street Food, South Indian","Near Law Garden, Ellis Bridge, Ahmedabad",Excellent,['Quick Bites'],"Ellis Bridge, Ahmedabad",1403.0,,380006,Ellis Bridge,"['Dinner', 'Credit Card', 'Cash', 'Delivery', 'Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Indoor Seating', 'Table booking not available', 'Pure Veg', 'Wheelchair Accessible', 'Air Conditioned', 'Free Parking']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.5,Ahmedabad,19,3.0,Brick Kitchen - Five Petals,https://www.google.com/maps/search/?api=1&query=Brick%20Kitchen%20-%20Five%20Petals%2C%20At%20Five%20Petals%20Hotel%20%26%20amp%3B%20Banquets%2C%20Near%20Chanakyapuri%20Bridge%2C%20Ghatlodia%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,900,,"12 Noon to 3 PM, 7 PM to 11 PM","North Indian, Chinese, Continental","At Five Petals Hotel & amp; Banquets, Near Chanakyapuri Bridge, Ghatlodia, Ahmedabad",Excellent,['Casual Dining'],"Ghatlodia, Ahmedabad",1533.0,,,Ghatlodia,"['Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended', 'Pure Veg']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4.2,Ahmedabad,20,3.0,The Secret Kitchen,https://www.google.com/maps/search/?api=1&query=The%20Secret%20Kitchen%2C%202nd%20Floor%2C%20Times%20Square%20II%2C%0ABeside%20Avalon%20Hotel%2C%20Sindhu%20Bhavan%20Road%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/the-secret-kitchen-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1100,,"12 Noon to 3 PM, 7 PM to 11 PM",North Indian,"2nd Floor, Times Square II,
Beside Avalon Hotel, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Very Good,['Casual Dining'],"Bodakdev, Ahmedabad",577.0,,,Bodakdev,"['Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Pure Veg']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.1,Ahmedabad,21,2.0,Shree Annpurna,https://www.google.com/maps/search/?api=1&query=Shree%20Annpurna%2C%20A%202%2C%20Once%20More%20Apartment%2C%20Krishnabaug%20Cross%20Road%2C%20Mani%20Nagar%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-annpurna-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,500,,11 AM to 11 PM (Mon-Sun),"North Indian, Chinese","A 2, Once More Apartment, Krishnabaug Cross Road, Mani Nagar, Ahmedabad",Very Good,['Quick Bites'],"Mani Nagar, Ahmedabad",1909.0,,,Mani Nagar,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.4,Ahmedabad,22,2.0,Khichdi Etc,https://www.google.com/maps/search/?api=1&query=Khichdi%20Etc%2C%20Shop%205-6%2C%20Gala%20Business%20Center%2C%20Opposite%20Zodiac%20Plaza%2C%20Near%20St.%20Xavier%27s%20Corner%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/khichdi-etc-1-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,700,,"12 Noon to 4 PM, 7 PM to 11 PM","North Indian, Gujarati","Shop 5-6, Gala Business Center, Opposite Zodiac Plaza, Near St. Xavier's Corner, Navrangpura, Ahmedabad",Very Good,['Casual Dining'],"Navrangpura, Ahmedabad",675.0,,380009,Navrangpura,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Sneakpeek', 'Air Conditioned', 'Pure Veg']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.5,Ahmedabad,23,3.0,@Mango,https://www.google.com/maps/search/?api=1&query=%40Mango%2C%20Opposite%20Sindhu%20Bhawan%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/@mango-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1300,,"12 Noon to 3 PM, 7 PM to 11 PM","North Indian, Italian, Mexican","Opposite Sindhu Bhawan, Bodakdev, Ahmedabad",Excellent,['Casual Dining'],"Bodakdev, Ahmedabad",1753.0,,,Bodakdev,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Serves Jain Food', 'Sneakpeek', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Pure Veg']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.3,Ahmedabad,24,2.0,La Pino'z Pizza,https://www.google.com/maps/search/?api=1&query=La%20Pino%27z%20Pizza%2C%20G-5%2C%20Ground%20Floor%2C%20Capstone%20Building%2C%20Netaji%20Road%2C%20Opposite%20Chirag%20Motors%2C%20Kalgi%20Cross%20Road%2C%20Ellis%20Bridge%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/la-pinoz-pizza-1-ellis-bridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,500,,11 AM – 11 PM,"Pizza, Italian","G-5, Ground Floor, Capstone Building, Netaji Road, Opposite Chirag Motors, Kalgi Cross Road, Ellis Bridge, Ahmedabad",Very Good,['Quick Bites'],"Capstone, Ellisbridge, Ahmedabad",979.0,,380006,"Capstone, Ellisbridge","['Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Free Parking', 'Pure Veg', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.3,Ahmedabad,25,3.0,Cafe De Italiano,https://www.google.com/maps/search/?api=1&query=Cafe%20De%20Italiano%2C%20Opposite%20Stellar%2C%20Sindhu%20Bhavan%20Road%2C%20Bodakdev%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/cafe-de-italiano-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,950,,11am – 12midnight (Mon-Sun),Cafe,"Opposite Stellar, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Very Good,['Café'],"Bodakdev, Ahmedabad",866.0,,380054,Bodakdev,"['Lunch', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Live Sports Screening', 'Table booking recommended', 'Pure Veg', 'Indoor Seating', 'Air Conditioned', 'Wifi']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4.4,Ahmedabad,26,3.0,Ristretto - Behind the Rods,https://www.google.com/maps/search/?api=1&query=Ristretto%20-%20Behind%20the%20Rods%2C%20A-1%2C%20Ground%20Floor%2C%20Maharaja%20Palace%2C%20University%20Road%2C%20Near%20Vijay%20Cross%20Roads%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/ristretto-behind-the-rods-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1000,,11:30 AM to 12 Midnight,"Cafe, Italian","A-1, Ground Floor, Maharaja Palace, University Road, Near Vijay Cross Roads, Navrangpura, Ahmedabad",Very Good,['Café'],"Navrangpura, Ahmedabad",905.0,,,Navrangpura,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Wifi', 'Serves Jain Food', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.7,Ahmedabad,27,3.0,Eat Punjab,https://www.google.com/maps/search/?api=1&query=Eat%20Punjab%2C%20Swagat%20Status%201%2C%20Near%20Engineering%20College%2C%20New%20CG%20Road%2C%20Chandkheda%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/eat-punjab-chandkheda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,750,,"10:30 AM to 3:30 PM, 6:30 PM to 11:30 PM","North Indian, Chinese, Fast Food","Swagat Status 1, Near Engineering College, New CG Road, Chandkheda, Ahmedabad",Good,['Casual Dining'],"Chandkheda, Ahmedabad",1403.0,,0,Chandkheda,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Sodexo', 'Ticket Restaurant', 'Indoor Seating', 'Air Conditioned']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4.5,Ahmedabad,28,4.0,Tinello - Hyatt Regency,https://www.google.com/maps/search/?api=1&query=Tinello%20-%20Hyatt%20Regency%2C%20Hyatt%20Regency%2C%2017/A%2C%20Usmanpura%2C%20Ashram%20Road%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/tinello-hyatt-regency-ashram-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,2500,,6:30 AM to 11:30 PM,Italian,"Hyatt Regency, 17/A, Usmanpura, Ashram Road, Ahmedabad",Excellent,['Fine Dining'],"Hyatt Regency, Ashram Road, Ahmedabad",587.0,,380014,"Hyatt Regency, Ashram Road","['No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Breakfast', 'Valet Parking Available', 'Table booking recommended', 'Brunch', 'Indoor Seating', '4/5 Star', 'Air Conditioned', 'Wifi', 'Buffet']",1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4.6,Ahmedabad,29,4.0,Agashiye - The House Of MG,https://www.google.com/maps/search/?api=1&query=Agashiye%20-%20The%20House%20Of%20MG%2C%20The%20House%20Of%20MG%2C%20Sidi%20Saiyed%20Mosque%2C%20Lal%20Darwaja%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/agashiye-the-house-of-mg-lal-darwaja?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1900,,"12 Noon to 3:30 PM, 7 PM to 11 PM",Gujarati,"The House Of MG, Sidi Saiyed Mosque, Lal Darwaja, Ahmedabad",Excellent,['Fine Dining'],"Lal Darwaja, Ahmedabad",1246.0,,380001,Lal Darwaja,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Poolside', 'Table booking not available', 'Serves Jain Food', 'Digital Payments Accepted']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.5,Ahmedabad,30,2.0,Gordhan Thaal,https://www.google.com/maps/search/?api=1&query=Gordhan%20Thaal%2C%20Ground%20Floor%2C%20Sapath%20Complex%2C%20Opposite%20Rajpath%20Club%2C%20S%20G%20Highway%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/gordhan-thaal-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,650,,"11 AM to 3 PM, 7 PM to 10:30 PM",Gujarati,"Ground Floor, Sapath Complex, Opposite Rajpath Club, S G Highway, Satellite, Ahmedabad",Excellent,['Casual Dining'],"Satellite, Ahmedabad",1842.0,,,Satellite,"['Debit Card', 'Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Pure Veg', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,31,2.0,Hotel Moti Mahal,https://www.google.com/maps/search/?api=1&query=Hotel%20Moti%20Mahal%2C%20Near%20Railway%20Station%2C%20Kapasia%20Bazar%2C%20Kalupur%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/hotel-moti-mahal-kalupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,600,,6 AM to 11 PM,"North Indian, Chinese","Near Railway Station, Kapasia Bazar, Kalupur, Ahmedabad",Good,['Casual Dining'],"Kalupur, Ahmedabad",773.0,,0,Kalupur,"['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
